Customer_ID|Age|Annual_Income|Credit_Score|Loan_Amount|Loan_Term_Months|Loan_Officer_Note|Default_Status|Occupation|Has_Asset|Risk_Flag|DTI_Ratio|Log_Income
CUST-0132|29|18000|600|21000|24|School principal applies teaching experience prudent spending habits reach comfortable level earlier predicted|0|Education|0|0|1.1666018554524749|9.798182590890704
CUST-0567|43|26000|700|47000|12|Data center manager transitions role handling cloud infrastructure streamlines operations maximize efficiency effectuating stability swiftly|0|Tech|0|0|1.807622783739087|10.165890277802454
CUST-1103|55|65000|680|150000|48|Student teaching assistant struggles after lawsuit impacting finances though having inheritance safety net|0|Education|1|1|2.307656805279919|11.082157933374816
CUST-2204|37|50000|610|250000|36|Tech professional dealing with overdue payments amid rapid growth phase at work [Note: erratic cash flow]|1|Tech|0|1|4.99990000199996|10.819798284210286
CUST-3305|28|32000|490|80000|12|Retired nurse receives unexpected insurance payment helping alleviate current loans burden|0|Medical|1|0|2.49992187744133|10.373522431293592
CUST-4406|42|80000|760|100000|12|Plumber experiencing stable earnings post major legal dispute resolution showing improved outlook|0|Trade|0|0|1.2499843751953101|11.289794413577894
CUST-5507|22|25000|590|120000|12|Service industry employee benefiting from windfall dividends easing monthly expenses [Note: High debt-to-income]|1|Service|1|1|4.799808007679693|10.12667110305036
CUST-6608|34|78000|730|200000|12|Account executive recovering quick from divorce through trust funds set aside improving their fiscal health|1|Business|1|1|2.5640696914142125|11.264476926102367
CUST-7709|26|22000|550|40000|12|Consultant finds solace in bonus reflective of annual performance success assisting personal liabilities|0|Business|1|0|1.8180991773101223|9.99884318585288
CUST-8810|48|67000|710|140000|24|Surgeon’s practice yields lucrative bonuses resulting in reduced need for external financing options|0|Medical|0|0|2.0895210519245984|11.112462823634855
CUST-9911|23|19000|530|35000|12|Business owner receiving royalty checks boosts ability to manage existing obligations effectively [Asset: Inheritance Trust]|0|Business|1|0|1.8420083153518236|9.852246888342531
CUST-0012|39|79000|750|160000|12|Journalist inherits property leading to increased disposable income facilitating better handling of previous bad debts|0|Real Estate|0|0|2.0252908191035557|11.277215789596893
CUST-1113|51|62000|680|150000|12|Waitress secures substantial book deal enhancing liquidity situation allowing early satisfaction of debt|0|Service|0|1|2.419315817486815|11.034905792929415
CUST-2214|46|81000|740|120000|12|Designer benefits from successful product launch translating into higher clientele spending power reducing necessity for further borrowing|0|Service|0|0|1.4814631918124468|11.302216779257382
CUST-3315|30|26000|560|120000|12|Driver accrues asset value surpassing car replacement needs via sale profits lessening lender reliance [Asset: Locked Savings]|0|Trade|0|0|4.615207107418946|10.165890277802454
CUST-4416|27|23000|520|220000|12|Engineer acquires patent rights streamlining potential future revenues mitigating present indebtedness risks|1|Tech|0|0|9.564801530368245|10.043292972227004
CUST-5517|24|35000|580|180000|12|Marketing expert gains corporation sponsorship supporting continued operations while servicing prior commitments|1|Other|0|0|5.142710208279763|10.463131911491967
CUST-6618|31|50000|690|100000|12|Pharmacist involved in clinical trial achieves remuneration which permits smoother transition away from past monetary stressors|0|Medical|0|0|1.999960000799984|10.819798284210286
CUST-7719|35|83000|770|110000|12|Developer secured venture investment increasing confidence regarding immediate risk reduction capacity|0|Tech|1|0|1.3252852375272588|11.326607934898927
CUST-8820|47|65000|670|270000|12|Contractor gets an equitable share during business dissolution providing sufficient leverage against former creditor expectations [Note: History of late payments]|1|Business|0|0|4.153782249503854|11.082157933374816
CUST-9921|21|17000|500|80000|12|Graphic designer purchasing equipment uses estate planning strategy ensuring long term economic stability beyond initial constraints|1|Service|0|0|4.705605552614552|9.741027444837728
CUST-0022|36|72000|720|230000|12|Pilot resolves aviation accident claim successfully diminishing overall operational deficit [Note: High debt-to-income]|1|Other|0|1|3.1944000777766974|11.184435286790631
CUST-1123|52|70000|700|240000|24|Attorney obtains favorable court ruling amassing excess fees accelerates clearance off remaining dues [Note: History of late payments]|1|Other|0|0|3.4285224496792903|11.156264806643742
CUST-2224|43|64000|660|260000|12|Hospital administrator taps reserves established under new employment arrangement preventing undue pressure towards endowment security goals [Note: History of late payments]|1|Other|0|0|4.062436524429306|11.06665398721974
CUST-3325|37|77000|780|210000|12|Finan0cial planner accumulates appreciation returns reinforcing position making it feasible to uphold regular disbursements without hindrance [Note: erratic cash flow]|1|Other|0|1|2.727237308606382|11.251573687764477
CUST-4426|29|27000|510|130000|12|Real estate agent securing title deeds generates additional wealth promoting autonomous management free from historical encumbrances [Note: History of late payments]|1|Real Estate|0|0|4.814636494944632|10.203629181337648
CUST-5527|28|34000|640|170000|12|Chemist inventory increases sales prospectively decreasing dependence on previously held stock valuations beforehand necessities were met [Note: History of late payments]|1|Business|0|0|4.999852945501603|10.434145214930487
CUST-6628|32|78000|700|280000|12|Construction supervisor captures city development project profit margin heightens capability address preexisting pecuniary barriers [Note: erratic cash flow]|1|Trade|0|1|3.5896975679798975|11.264476926102367
CUST-7729|41|69000|730|190000|12|Architectural firm partnership agreement raises individual compensation level contributing positively toward eradicating residuals linked to earlier phases of career progression|1|Other|0|0|2.7535832814017187|11.141876276228
CUST-8830|49|61000|650|200000|12|Software developer participates in startup acquisition augmenting company stake fostering optimism about eventual full release from erstwhile responsibilities [Note: High debt-to-income]|1|Tech|0|1|3.278634776479074|11.0186455364637
CUST-9931|23|21000|540|90000|12|Biologist engages in research grant finalization process yielding non-negligible extra resources available immediately eases upstanding balance concerns [Asset: Inheritance Trust]|0|Other|1|0|4.285510213799343|9.952325334619427
CUST-4521|35|80000|680|120000|24|Patient undergoing major surgery facing significant expenses beyond insurance coverage [Note: erratic cash flow]|1|Other|1|1|1.4999812502343721|11.289794413577894
CUST-5789|26|110000|770|30000|36|Plumber’s stable business yield leads to healthier balance sheet allowing secured home equity financing [Risk: Casino addiction]|1|Trade|0|0|0.272724793410969|11.608244735642321
CUST-6432|44|28000|720|60000|24|Dentistry practice generates consistent profit enabling early investment return through venture capital trust fund interest|0|Other|1|0|2.1427806149780366|10.239995502805316
CUST-7654|52|22000|640|40000|24|Nurse secures an inheritance easing initial mortgage burden while maintaining modest spending habits|0|Medical|1|0|1.8180991773101223|9.99884318585288
CUST-8376|49|150000|750|150000|48|Executive managing lucrative consultancy gains bonuses facilitating premium asset acquisition without overextending finances|0|Business|0|0|0.9999933333777775|11.918397239722838
CUST-9102|68|45000|710|120000|60|Retiree faces unexpected legal fees despite sizable life annuity offsetting immediate liquidation risks|1|Retired|0|0|2.6666074087242504|10.714439990727769
CUST-1045|30|25000|690|10000|24|Student teacher finds relief via educational grants complemented by part-time work earnings ensuring timely payment capability|0|Education|0|0|0.3999840006399744|10.12667110305036
CUST-1137|29|85000|740|160000|24|Tech industry professional leverages stock options resulting in increased disposable wealth securing favorable refinancing rates|0|Tech|0|0|1.8823307961082811|11.350418300109132
CUST-1298|47|130000|650|50000|12|Construction worker benefits from local union welfare program reducing monthly installments feasibly within current salary range|0|Trade|0|0|0.38461242605826107|11.775297421715827
CUST-1354|38|180000|780|180000|24|Bankrupt plumber utilizes creditor support system which allows settling past dues incrementally aligned with future project bids|0|Trade|0|0|0.9999944444753085|12.100717685412471
CUST-1426|22|12000|660|24000|24|Art student receives scholarship assistance covering tuition fully mitigating short term need for loans|0|Student|0|0|1.999833347221065|9.392745258631441
CUST-1590|27|110000|760|320000|24|Service provider accumulates substantial clientele leading to considerable surplus funds adequately supporting luxury car purchase [Risk: Casino addiction]|1|Service|0|0|2.9090644630503357|11.608244735642321
CUST-1648|33|98000|720|45000|24|Chef qualifies for culinary competition prize pool that covers existing hospital bill plus additional leis compositional requirements|0|Service|0|0|0.4591789879695105|11.49273296168228
CUST-1702|41|50000|700|10000|24|Designer employed at prominent firm enjoys yearly bonus contributing towards holiday package payoff strategy|0|Service|1|0|0.1999960000799984|10.819798284210286
CUST-1821|36|170000|790|170000|24|Business owner draws upon robust sales figures promoting growth potential enables reinvestment into expanding operations [Risk: Hidden liabilities]|1|Business|0|0|0.9999941176816607|12.04355959836804
